Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SCMS_10715,Hyderabad,Zambia,Road,Pharmaceuticals,2717.0,10.87,6500,LCL,87.54,Off_Peak,Carrier_A,16,350019
SCMS_10716,Hyderabad,Uganda,Air,Pharmaceuticals,152.0,0.84,5400,AIR_CARGO,91.07,Off_Peak,Carrier_A,4,115591
SCMS_10717,Mumbai,Rwanda,Air,Pharmaceuticals,404.0,2.24,5300,AIR_CARGO,107.23,Normal,Carrier_A,4,485980
SCMS_10718,Mumbai,Zimbabwe,Road,Medical Supplies,1368.0,5.47,6800,LCL,96.67,Normal,Carrier_A,17,488151
SCMS_10719,Hyderabad,Mozambique,Road,Pharmaceuticals,3918.0,15.67,6200,LCL,96.57,Normal,Carrier_A,15,87271
SCMS_10720,Mumbai,Nigeria,Air,Pharmaceuticals,3657.0,20.32,7800,AIR_CARGO,90.05,Normal,Carrier_A,6,1988684
SCMS_10721,Chennai,Nigeria,Air,Pharmaceuticals,108.0,0.6,7800,AIR_CARGO,106.95,Off_Peak,Carrier_A,6,1151058
SCMS_10722,Johannesburg,Nigeria,Air,Pharmaceuticals,1566.0,8.7,7800,AIR_CARGO,106.78,Off_Peak,Carrier_A,6,915792
SCMS_10723,Hyderabad,Haiti,Air,Pharmaceuticals,3435.0,19.08,13500,AIR_CARGO,92.86,Off_Peak,Carrier_A,11,3474002
SCMS_10724,Hyderabad,Ethiopia,Air,Pharmaceuticals,1787.0,9.93,4100,AIR_CARGO,86.8,Off_Peak,Carrier_A,3,868358
SCMS_10726,Hyderabad,Zambia,Road,Pharmaceuticals,2764.0,11.06,6500,LCL,107.83,Normal,Carrier_A,16,253335
SCMS_10727,Hyderabad,Nigeria,Air,Pharmaceuticals,451.0,2.51,7800,AIR_CARGO,97.66,Normal,Carrier_A,6,300660
SCMS_10731,Hyderabad,Uganda,Air,Pharmaceuticals,204.0,1.13,5400,AIR_CARGO,96.47,Off_Peak,Carrier_A,4,299717
SCMS_10732,Hyderabad,Mozambique,Air,Pharmaceuticals,6036.0,33.53,6200,AIR_CARGO,88.53,Off_Peak,Carrier_A,5,316520
SCMS_10733,Mumbai,Mozambique,Air,Pharmaceuticals,4211.0,23.39,6200,AIR_CARGO,98.88,Normal,Carrier_A,5,278209
SCMS_10734,Hyderabad,Tanzania,Air,Pharmaceuticals,379.0,2.11,4900,AIR_CARGO,105.65,Off_Peak,Carrier_A,4,102489
SCMS_10735,Mumbai,Mozambique,Air,Pharmaceuticals,8693.0,48.29,6200,AIR_CARGO,94.55,Off_Peak,Carrier_A,5,582482
SCMS_10736,Mumbai,Nigeria,Air,Pharmaceuticals,102.0,0.57,7800,AIR_CARGO,103.39,Normal,Carrier_A,6,317244
SCMS_10737,Mumbai,Ethiopia,Air,Pharmaceuticals,4593.0,25.52,4100,AIR_CARGO,86.1,Off_Peak,Carrier_A,3,1456898
SCMS_10741,Hyderabad,Tanzania,Road,Pharmaceuticals,4237.0,16.95,4900,20FT,93.32,Peak,Carrier_A,12,300199
SCMS_10743,Hyderabad,Mozambique,Road,Pharmaceuticals,677.0,2.71,6200,LCL,108.22,Peak,Carrier_A,15,131276
SCMS_10745,Mumbai,Nigeria,Air,Pharmaceuticals,892.0,4.96,7800,AIR_CARGO,99.74,Normal,Carrier_A,6,1151058
SCMS_10746,Mumbai,Nigeria,Air,Pharmaceuticals,563.0,3.13,7800,AIR_CARGO,107.01,Peak,Carrier_A,6,332090
SCMS_10747,Johannesburg,Nigeria,Air,Pharmaceuticals,1481.0,8.23,7800,AIR_CARGO,100.47,Off_Peak,Carrier_A,6,1290793
SCMS_10748,Mumbai,Uganda,Air,Pharmaceuticals,822.0,4.57,5400,AIR_CARGO,93.71,Peak,Carrier_A,4,631074
SCMS_10749,Hyderabad,Nigeria,Air,Pharmaceuticals,181.0,1.01,7800,AIR_CARGO,97.31,Off_Peak,Carrier_A,6,1604866
SCMS_10750,Hamburg,Nigeria,Air,Pharmaceuticals,937.0,5.21,7800,AIR_CARGO,105.78,Off_Peak,Carrier_A,6,947369
SCMS_10751,Mumbai,Zambia,Road,Pharmaceuticals,3775.0,15.1,6500,LCL,104.95,Peak,Carrier_A,16,350019
SCMS_10753,Hyderabad,Nigeria,Air,Pharmaceuticals,506.0,2.81,7800,AIR_CARGO,95.11,Normal,Carrier_A,6,1981369
SCMS_10754,Hyderabad,Tanzania,Air,Pharmaceuticals,11186.0,62.14,4900,AIR_CARGO,104.57,Off_Peak,Carrier_A,4,804246
SCMS_10755,Hyderabad,Mozambique,Air,Pharmaceuticals,3427.0,19.04,6200,AIR_CARGO,93.08,Peak,Carrier_A,5,333958
SCMS_10756,Mumbai,Mozambique,Air,Pharmaceuticals,23.0,0.5,6200,AIR_CARGO,94.94,Off_Peak,Carrier_A,5,83489
SCMS_10761,Johannesburg,Nigeria,Air,Pharmaceuticals,298.0,1.66,7800,AIR_CARGO,88.46,Peak,Carrier_A,6,251922
SCMS_10763,Hyderabad,Nigeria,Air,Pharmaceuticals,3415.0,18.97,7800,AIR_CARGO,87.1,Off_Peak,Carrier_A,6,1304065
SCMS_10764,Mumbai,Mozambique,Air,Pharmaceuticals,7113.0,39.52,6200,AIR_CARGO,102.75,Normal,Carrier_A,5,310299
SCMS_10765,Johannesburg,Nigeria,Air,Pharmaceuticals,235.0,1.31,7800,AIR_CARGO,87.83,Peak,Carrier_A,6,1304065
SCMS_10766,Mumbai,Uganda,Air,Pharmaceuticals,14.0,0.5,5400,AIR_CARGO,106.46,Normal,Carrier_A,4,118556
SCMS_10767,Mumbai,Swaziland,Air,Pharmaceuticals,239.0,1.33,7734,AIR_CARGO,98.28,Off_Peak,Carrier_A,6,206306
SCMS_10771,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,545.0,3.03,6933,AIR_CARGO,93.98,Normal,Carrier_A,5,196591
SCMS_10774,Hyderabad,Zambia,Road,Pharmaceuticals,10681.0,42.72,6500,20FT,90.7,Normal,Carrier_A,16,1498566
SCMS_10776,Mumbai,Haiti,Air,Pharmaceuticals,827.0,4.59,13500,AIR_CARGO,102.19,Normal,Carrier_A,11,671488
SCMS_10777,Hyderabad,Zambia,Air,Pharmaceuticals,341.0,1.89,6500,AIR_CARGO,94.28,Peak,Carrier_A,5,191301
SCMS_10779,Mumbai,Nigeria,Air,Pharmaceuticals,3364.0,18.69,7800,AIR_CARGO,97.25,Off_Peak,Carrier_A,6,631831
SCMS_10780,Mumbai,Zambia,Air,Pharmaceuticals,133.0,0.74,6500,AIR_CARGO,85.68,Peak,Carrier_A,5,151644
SCMS_10781,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,2634.0,14.63,4794,AIR_CARGO,100.34,Peak,Carrier_A,3,526786
SCMS_10783,Mumbai,Mozambique,Air,Pharmaceuticals,31.0,0.5,6200,AIR_CARGO,95.79,Off_Peak,Carrier_A,5,90255
SCMS_10784,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,687.0,3.82,5987,AIR_CARGO,101.49,Off_Peak,Carrier_A,4,159891
SCMS_10785,Hyderabad,Mozambique,Road,Pharmaceuticals,9290.0,37.16,6200,20FT,104.08,Normal,Carrier_A,15,206902
SCMS_10786,Mumbai,Zambia,Road,Pharmaceuticals,551.0,2.2,6500,LCL,86.16,Off_Peak,Carrier_A,16,211079
SCMS_10787,Mumbai,Tanzania,Road,Pharmaceuticals,475.0,1.9,4900,LCL,87.85,Normal,Carrier_A,12,309315
SCMS_10788,Mumbai,Zambia,Road,Pharmaceuticals,10865.0,43.46,6500,20FT,104.16,Off_Peak,Carrier_A,16,1165300
SCMS_10791,Hyderabad,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,396.0,2.2,4917,AIR_CARGO,100.53,Peak,Carrier_A,4,524772
SCMS_10792,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,706.0,3.92,4825,AIR_CARGO,103.33,Normal,Carrier_A,4,271062
SCMS_10793,Hyderabad,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,3426.0,19.03,8434,AIR_CARGO,87.81,Peak,Carrier_A,7,844537
SCMS_10794,Hyderabad,Zambia,Road,Pharmaceuticals,9522.0,38.09,6500,20FT,88.64,Off_Peak,Carrier_A,16,1165300
SCMS_10795,Hyderabad,Haiti,Air,Pharmaceuticals,2520.0,14.0,13500,AIR_CARGO,107.84,Off_Peak,Carrier_A,11,2230347
SCMS_10797,Hyderabad,Uganda,Air,Pharmaceuticals,23.0,0.5,5400,AIR_CARGO,104.7,Normal,Carrier_A,4,101121
SCMS_10798,Mumbai,Tanzania,Road,Pharmaceuticals,1067.0,4.27,4900,LCL,90.71,Peak,Carrier_A,12,191148
SCMS_10799,Mumbai,Uganda,Road,Pharmaceuticals,1593.0,6.37,5400,LCL,93.33,Off_Peak,Carrier_A,13,823012
SCMS_10800,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,1224.0,6.8,4540,AIR_CARGO,90.73,Peak,Carrier_A,3,198140
SCMS_10801,Hyderabad,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,156.0,0.87,7002,AIR_CARGO,106.98,Peak,Carrier_A,5,198139
SCMS_10804,Hamburg,Mozambique,Air,Pharmaceuticals,155.0,0.86,6200,AIR_CARGO,99.78,Peak,Carrier_A,5,80949
SCMS_10809,Hyderabad,Rwanda,Air,Pharmaceuticals,55.0,0.5,5300,AIR_CARGO,87.4,Off_Peak,Carrier_A,4,78714
SCMS_10810,Hamburg,Rwanda,Air,Pharmaceuticals,108.0,0.6,5300,AIR_CARGO,100.67,Normal,Carrier_A,4,1982629
SCMS_10811,Los Angeles,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,630.0,3.5,7902,AIR_CARGO,88.17,Peak,Carrier_A,6,315526
SCMS_10813,Los Angeles,Zambia,Air,Medical Supplies,580.0,3.22,6500,AIR_CARGO,100.7,Off_Peak,Carrier_A,5,428004
SCMS_10814,Mumbai,Mozambique,Air,Pharmaceuticals,221.0,1.23,6200,AIR_CARGO,97.02,Normal,Carrier_A,5,61261
SCMS_10816,Los Angeles,Mozambique,Air,Pharmaceuticals,45.0,0.5,6200,AIR_CARGO,95.48,Off_Peak,Carrier_A,5,30005
SCMS_10817,Hamburg,Mozambique,Air,Pharmaceuticals,105.0,0.58,6200,AIR_CARGO,101.82,Peak,Carrier_A,5,30005
SCMS_10818,Mumbai,Zambia,Air,Pharmaceuticals,8169.0,45.38,6500,AIR_CARGO,99.08,Off_Peak,Carrier_A,5,2893974
SCMS_10823,Mumbai,Rwanda,Air,Pharmaceuticals,120.0,0.67,5300,AIR_CARGO,90.51,Peak,Carrier_A,4,1000723
SCMS_10824,Hyderabad,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,650.0,3.61,6635,AIR_CARGO,105.56,Normal,Carrier_A,5,211793
SCMS_10825,Hyderabad,Zimbabwe,Air,Pharmaceuticals,153.0,0.85,6800,AIR_CARGO,92.67,Peak,Carrier_A,5,87341
SCMS_10830,Mumbai,Tanzania,Air,Pharmaceuticals,675.0,3.75,4900,AIR_CARGO,98.12,Off_Peak,Carrier_A,4,210328
SCMS_10831,Hamburg,Abidjan (Cote d'Ivoire),Air,Medical Supplies,15.0,0.5,5968,AIR_CARGO,101.96,Normal,Carrier_A,4,117491
SCMS_10834,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,151.0,0.84,6403,AIR_CARGO,96.33,Peak,Carrier_A,5,130679
SCMS_10837,Mumbai,Tanzania,Air,Pharmaceuticals,31.0,0.5,4900,AIR_CARGO,85.87,Off_Peak,Carrier_A,4,136972
SCMS_10840,Mumbai,Tanzania,Air,Pharmaceuticals,345.0,1.92,4900,AIR_CARGO,94.1,Off_Peak,Carrier_A,4,220188
SCMS_10841,Hamburg,Angola,Road,Medical Supplies,49.0,0.5,6314,LCL,102.08,Off_Peak,Carrier_A,15,87285
SCMS_10842,Los Angeles,Rwanda,Air,Medical Supplies,55.0,0.5,5300,AIR_CARGO,94.15,Normal,Carrier_A,4,97134
SCMS_10843,Mumbai,Zambia,Air,Pharmaceuticals,9182.0,51.01,6500,AIR_CARGO,90.76,Off_Peak,Carrier_A,5,3249349
SCMS_10844,Los Angeles,Rwanda,Air,Medical Supplies,78.0,0.5,5300,AIR_CARGO,86.14,Off_Peak,Carrier_A,4,114181
SCMS_10845,Chennai,Nigeria,Air,Medical Supplies,115.0,0.64,7800,AIR_CARGO,93.04,Off_Peak,Carrier_A,6,116542
SCMS_10846,Mumbai,Guyana,Air,Pharmaceuticals,12.0,0.5,14200,AIR_CARGO,85.19,Normal,Carrier_A,11,65910
SCMS_10847,Hyderabad,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,373.0,2.07,4071,AIR_CARGO,106.26,Peak,Carrier_A,3,159470
SCMS_10851,Hyderabad,Mozambique,Air,Pharmaceuticals,15.0,0.5,6200,AIR_CARGO,103.09,Normal,Carrier_A,5,30237
SCMS_10852,Mumbai,Nigeria,Air,Pharmaceuticals,15.0,0.5,7800,AIR_CARGO,85.86,Normal,Carrier_A,6,39652
SCMS_10855,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,1114.0,6.19,5866,AIR_CARGO,97.28,Peak,Carrier_A,4,299373
SCMS_10859,Hyderabad,Tanzania,Air,Pharmaceuticals,3369.0,18.72,4900,AIR_CARGO,85.49,Off_Peak,Carrier_A,4,835192
SCMS_10860,Mumbai,Tanzania,Air,Medical Supplies,2366.0,13.14,4900,AIR_CARGO,103.48,Normal,Carrier_A,4,1202695
SCMS_10863,Mumbai,Uganda,Air,Pharmaceuticals,214.0,1.19,5400,AIR_CARGO,100.67,Peak,Carrier_A,4,76804
SCMS_10867,Chennai,Abidjan (Cote d'Ivoire),Air,Medical Supplies,917.0,5.09,7826,AIR_CARGO,95.85,Normal,Carrier_A,6,522093
SCMS_10881,Hyderabad,Zambia,Air,Pharmaceuticals,128.0,0.71,6500,AIR_CARGO,104.32,Peak,Carrier_A,5,81391
SCMS_10882,Mumbai,Abidjan (Cote d'Ivoire),Air,Medical Supplies,497.0,2.76,8035,AIR_CARGO,95.71,Normal,Carrier_A,6,228461
SCMS_10883,Hamburg,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,1736.0,9.64,6231,AIR_CARGO,88.43,Off_Peak,Carrier_A,5,1222535
SCMS_10884,Hamburg,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,749.0,4.16,6266,AIR_CARGO,102.69,Peak,Carrier_A,5,234205
SCMS_10885,Hamburg,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,295.0,1.64,3564,AIR_CARGO,98.89,Off_Peak,Carrier_A,2,149729
SCMS_10887,Hyderabad,Zambia,Air,Pharmaceuticals,395.0,2.19,6500,AIR_CARGO,97.85,Normal,Carrier_A,5,299804
SCMS_10889,Mumbai,Uganda,Air,Pharmaceuticals,151.0,0.84,5400,AIR_CARGO,105.75,Normal,Carrier_A,4,99783
SCMS_10890,Hamburg,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,3023.0,16.79,5747,AIR_CARGO,93.94,Off_Peak,Carrier_A,4,1182774
SCMS_10892,London,Mozambique,Air,Pharmaceuticals,186.0,1.03,6200,AIR_CARGO,100.27,Off_Peak,Carrier_A,5,47362
SCMS_10900,Mumbai,Zambia,Air,Pharmaceuticals,159.0,0.88,6500,AIR_CARGO,86.72,Off_Peak,Carrier_A,5,86833
SCMS_10901,Hyderabad,Zambia,Air,Pharmaceuticals,6230.0,34.61,6500,AIR_CARGO,106.43,Off_Peak,Carrier_A,5,2218744
SCMS_10903,Mumbai,Nigeria,Air,Pharmaceuticals,118.0,0.66,7800,AIR_CARGO,94.29,Normal,Carrier_A,6,139303
SCMS_10905,Mumbai,Zimbabwe,Air,Pharmaceuticals,63.0,0.5,6800,AIR_CARGO,85.18,Off_Peak,Carrier_A,5,51554
SCMS_10906,Hyderabad,Uganda,Air,Pharmaceuticals,197.0,1.09,5400,AIR_CARGO,93.66,Peak,Carrier_A,4,141109
SCMS_10907,Hyderabad,Zambia,Air,Pharmaceuticals,3801.0,21.12,6500,AIR_CARGO,91.95,Off_Peak,Carrier_A,5,1182280
SCMS_10908,Mumbai,Uganda,Air,Pharmaceuticals,464.0,2.58,5400,AIR_CARGO,94.31,Peak,Carrier_A,4,292477
SCMS_10910,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,1088.0,6.04,5316,AIR_CARGO,100.13,Peak,Carrier_A,4,254457
SCMS_10915,Mumbai,Zambia,Air,Pharmaceuticals,236.0,1.31,6500,AIR_CARGO,106.59,Off_Peak,Carrier_A,5,124835
SCMS_10917,Mumbai,Ethiopia,Air,Pharmaceuticals,16.0,0.5,4100,AIR_CARGO,88.51,Normal,Carrier_A,3,40730
SCMS_10918,Mumbai,Ethiopia,Air,Pharmaceuticals,49.0,0.5,4100,AIR_CARGO,94.24,Off_Peak,Carrier_A,3,55146
SCMS_10919,Hamburg,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,421.0,2.34,6814,AIR_CARGO,95.86,Peak,Carrier_A,5,512707
SCMS_10923,Hyderabad,Ethiopia,Air,Pharmaceuticals,807.0,4.48,4100,AIR_CARGO,99.01,Peak,Carrier_A,3,216506
SCMS_10925,Hyderabad,Zimbabwe,Air,Pharmaceuticals,4080.0,22.67,6800,AIR_CARGO,96.8,Off_Peak,Carrier_A,5,1147943
SCMS_10926,Mumbai,Haiti,Air,Pharmaceuticals,195.0,1.08,13500,AIR_CARGO,105.99,Peak,Carrier_A,11,223077
SCMS_10929,Los Angeles,Ethiopia,Air,Pharmaceuticals,182.0,1.01,4100,AIR_CARGO,98.38,Peak,Carrier_A,3,148436
SCMS_10930,Mumbai,Zambia,Air,Pharmaceuticals,3946.0,21.92,6500,AIR_CARGO,103.76,Normal,Carrier_A,5,1223980
SCMS_10931,Chennai,Ethiopia,Air,Pharmaceuticals,37.0,0.5,4100,AIR_CARGO,85.16,Off_Peak,Carrier_A,3,43445
SCMS_10933,Mumbai,Rwanda,Air,Pharmaceuticals,165.0,0.92,5300,AIR_CARGO,103.54,Off_Peak,Carrier_A,4,220610
SCMS_10936,Mumbai,Ethiopia,Air,Pharmaceuticals,732.0,4.07,4100,AIR_CARGO,90.18,Peak,Carrier_A,3,234832
SCMS_10939,Hyderabad,Zambia,Air,Pharmaceuticals,3483.0,19.35,6500,AIR_CARGO,87.07,Peak,Carrier_A,5,1089881
SCMS_10940,Mumbai,Tanzania,Air,Pharmaceuticals,2749.0,15.27,4900,AIR_CARGO,103.74,Off_Peak,Carrier_A,4,918456
SCMS_10942,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,1230.0,6.83,8534,AIR_CARGO,107.83,Peak,Carrier_A,7,403425
SCMS_10943,Mumbai,Ethiopia,Air,Pharmaceuticals,574.0,3.19,4100,AIR_CARGO,107.54,Peak,Carrier_A,3,326467
SCMS_10945,Mumbai,Zimbabwe,Air,Pharmaceuticals,2519.0,13.99,6800,AIR_CARGO,98.68,Off_Peak,Carrier_A,5,1314783
SCMS_10947,Mumbai,Tanzania,Air,Pharmaceuticals,566.0,3.14,4900,AIR_CARGO,107.78,Normal,Carrier_A,4,309855
SCMS_10948,Hyderabad,Zambia,Road,Pharmaceuticals,700.0,2.8,6500,LCL,100.07,Normal,Carrier_A,16,82246
SCMS_10949,Hamburg,Tanzania,Air,Pharmaceuticals,559.0,3.11,4900,AIR_CARGO,94.76,Off_Peak,Carrier_A,4,307079
SCMS_10951,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,4668.0,25.93,4741,AIR_CARGO,96.77,Normal,Carrier_A,3,757464
SCMS_10953,Chennai,Nigeria,Air,Pharmaceuticals,1024.0,5.69,7800,AIR_CARGO,106.54,Peak,Carrier_A,6,450533
SCMS_10955,Hyderabad,Mozambique,Air,Pharmaceuticals,14083.0,78.24,6200,AIR_CARGO,103.98,Peak,Carrier_A,5,952814
SCMS_10956,Johannesburg,Zambia,Air,Pharmaceuticals,9344.0,51.91,6500,AIR_CARGO,103.21,Peak,Carrier_A,5,3038248
SCMS_10957,Hyderabad,Zambia,Air,Pharmaceuticals,338.0,1.88,6500,AIR_CARGO,98.14,Off_Peak,Carrier_A,5,162984
SCMS_10958,Mumbai,Zambia,Air,Pharmaceuticals,4657.0,25.87,6500,AIR_CARGO,96.98,Peak,Carrier_A,5,202477
SCMS_10959,Mumbai,Zimbabwe,Air,Pharmaceuticals,422.0,2.34,6800,AIR_CARGO,108.03,Peak,Carrier_A,5,287490
SCMS_10960,Mumbai,Tanzania,Air,Pharmaceuticals,5372.0,29.84,4900,AIR_CARGO,106.96,Peak,Carrier_A,4,1416328
SCMS_10961,Mumbai,Zambia,Road,Pharmaceuticals,7393.0,29.57,6500,20FT,90.94,Normal,Carrier_A,16,521598
SCMS_10963,Mumbai,Haiti,Air,Pharmaceuticals,938.0,5.21,13500,AIR_CARGO,106.07,Off_Peak,Carrier_A,11,977525
SCMS_10964,Mumbai,Uganda,Air,Pharmaceuticals,1600.0,8.89,5400,AIR_CARGO,98.07,Off_Peak,Carrier_A,4,889091
SCMS_10965,Johannesburg,Nigeria,Air,Pharmaceuticals,1365.0,7.58,7800,AIR_CARGO,100.31,Off_Peak,Carrier_A,6,853781
SCMS_10966,Hyderabad,Uganda,Air,Pharmaceuticals,106.0,0.59,5400,AIR_CARGO,104.03,Peak,Carrier_A,4,90900
SCMS_10967,Chennai,Kenya,Road,Medical Supplies,751.0,3.0,5200,LCL,89.15,Off_Peak,Carrier_A,13,16383
SCMS_10968,Mumbai,Nigeria,Air,Pharmaceuticals,199.0,1.11,7800,AIR_CARGO,91.04,Off_Peak,Carrier_A,6,165291
SCMS_10970,Mumbai,Mozambique,Air,Pharmaceuticals,2955.0,16.42,6200,AIR_CARGO,103.49,Normal,Carrier_A,5,392341
SCMS_10972,Hyderabad,Ethiopia,Air,Pharmaceuticals,14599.0,81.11,4100,AIR_CARGO,96.34,Off_Peak,Carrier_A,3,2771030
SCMS_10975,Hamburg,Guyana,Air,Pharmaceuticals,34.0,0.5,14200,AIR_CARGO,107.91,Peak,Carrier_A,11,138670
SCMS_10976,Mumbai,Haiti,Air,Medical Supplies,7.0,0.5,13500,AIR_CARGO,103.47,Off_Peak,Carrier_A,11,66791
SCMS_10977,Johannesburg,Zambia,Air,Pharmaceuticals,3512.0,19.51,6500,AIR_CARGO,98.44,Peak,Carrier_A,5,152781
SCMS_10979,Hyderabad,Zimbabwe,Road,Pharmaceuticals,6606.0,26.42,6800,20FT,91.6,Off_Peak,Carrier_A,17,1953894
SCMS_10981,Hyderabad,Mozambique,Air,Pharmaceuticals,13123.0,72.91,6200,AIR_CARGO,87.56,Off_Peak,Carrier_A,5,789760
SCMS_10982,Mumbai,Tanzania,Air,Pharmaceuticals,16778.0,93.21,4900,AIR_CARGO,102.5,Peak,Carrier_A,4,779563
SCMS_10983,Hyderabad,Haiti,Air,Pharmaceuticals,4218.0,23.43,13500,AIR_CARGO,94.72,Normal,Carrier_A,11,3710164
SCMS_10984,Hyderabad,Mozambique,Air,Pharmaceuticals,1448.0,8.04,6200,AIR_CARGO,100.39,Peak,Carrier_A,5,311467
SCMS_10985,Mumbai,Mozambique,Air,Pharmaceuticals,66.0,0.5,6200,AIR_CARGO,103.13,Off_Peak,Carrier_A,5,66550
SCMS_10986,Mumbai,Tanzania,Air,Pharmaceuticals,9635.0,53.53,4900,AIR_CARGO,89.12,Peak,Carrier_A,4,4566850
SCMS_10988,Hyderabad,Zambia,Road,Pharmaceuticals,2503.0,10.01,6500,LCL,91.9,Off_Peak,Carrier_A,16,312852
SCMS_10989,Mumbai,Nigeria,Air,Pharmaceuticals,1987.0,11.04,7800,AIR_CARGO,105.57,Off_Peak,Carrier_A,6,1287121
SCMS_10990,Johannesburg,Nigeria,Air,Pharmaceuticals,878.0,4.88,7800,AIR_CARGO,85.84,Off_Peak,Carrier_A,6,379401
SCMS_10992,Mumbai,Zambia,Air,Pharmaceuticals,2353.0,13.07,6500,AIR_CARGO,87.37,Off_Peak,Carrier_A,5,276718
SCMS_10993,Mumbai,Zambia,Air,Pharmaceuticals,1120.0,6.22,6500,AIR_CARGO,88.62,Normal,Carrier_A,5,705564
SCMS_10994,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,2521.0,14.01,4078,AIR_CARGO,94.68,Off_Peak,Carrier_A,3,1235845
SCMS_10995,Hyderabad,Uganda,Air,Pharmaceuticals,2283.0,12.68,5400,AIR_CARGO,99.53,Peak,Carrier_A,4,1171122
SCMS_10996,Hyderabad,Zimbabwe,Road,Pharmaceuticals,8912.0,35.65,6800,20FT,104.12,Normal,Carrier_A,17,3061221
SCMS_10997,Mumbai,Zambia,Air,Pharmaceuticals,3880.0,21.56,6500,AIR_CARGO,93.5,Peak,Carrier_A,5,329036
SCMS_10999,Hyderabad,Tanzania,Road,Pharmaceuticals,13253.0,53.01,4900,20FT,86.49,Peak,Carrier_A,12,5560484
SCMS_11000,Mumbai,Uganda,Air,Pharmaceuticals,215.0,1.19,5400,AIR_CARGO,85.44,Normal,Carrier_A,4,207648
SCMS_11001,Hamburg,Uganda,Air,Pharmaceuticals,123.0,0.68,5400,AIR_CARGO,104.23,Off_Peak,Carrier_A,4,72871
SCMS_11003,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,933.0,5.18,4249,AIR_CARGO,87.72,Off_Peak,Carrier_A,3,293934
SCMS_11005,Mumbai,Haiti,Air,Pharmaceuticals,2085.0,11.58,13500,AIR_CARGO,107.53,Normal,Carrier_A,11,2057266
SCMS_11008,Mumbai,Zimbabwe,Road,Pharmaceuticals,8848.0,35.39,6800,20FT,97.28,Normal,Carrier_A,17,3192922
SCMS_11009,Los Angeles,Mozambique,Air,Pharmaceuticals,52.0,0.5,6200,AIR_CARGO,107.04,Off_Peak,Carrier_A,5,111006
SCMS_11010,Mumbai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,3155.0,17.53,7855,AIR_CARGO,88.51,Off_Peak,Carrier_A,6,777681
SCMS_11012,Mumbai,Haiti,Air,Pharmaceuticals,10435.0,57.97,13500,AIR_CARGO,101.85,Normal,Carrier_A,11,10458651
SCMS_11013,Mumbai,Zambia,Road,Pharmaceuticals,4247.0,16.99,6500,20FT,99.34,Peak,Carrier_A,16,709594
SCMS_11015,Johannesburg,Nigeria,Air,Pharmaceuticals,5197.0,28.87,7800,AIR_CARGO,108.1,Peak,Carrier_A,6,1887350
SCMS_11016,Johannesburg,Nigeria,Air,Pharmaceuticals,192.0,1.07,7800,AIR_CARGO,86.02,Peak,Carrier_A,6,1167006
SCMS_11017,Mumbai,Uganda,Air,Pharmaceuticals,26.0,0.5,5400,AIR_CARGO,96.1,Off_Peak,Carrier_A,4,94536
SCMS_11018,Hyderabad,Haiti,Air,Pharmaceuticals,9516.0,52.87,13500,AIR_CARGO,95.91,Peak,Carrier_A,11,8736262
SCMS_11019,Johannesburg,Ethiopia,Air,Pharmaceuticals,2002.0,11.12,4100,AIR_CARGO,86.51,Off_Peak,Carrier_A,3,901733
SCMS_11020,Mumbai,Haiti,Air,Pharmaceuticals,404.0,2.24,13500,AIR_CARGO,95.17,Peak,Carrier_A,11,505674
SCMS_11021,Hyderabad,Zambia,Road,Pharmaceuticals,3842.0,15.37,6500,LCL,100.02,Peak,Carrier_A,16,1317292
SCMS_11022,Hyderabad,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,5589.0,31.05,7606,AIR_CARGO,88.96,Normal,Carrier_A,6,1961782
